node1,node2,label
38487,38488,1
3364,11362,1
38555,38844,0
45178,3276,0
4330,38709,0
49295,49300,1
11444,38839,0
11792,8522,0
10771,26762,1
25901,25927,1
3723,13922,0
41927,38019,0
38699,38833,1
38553,10171,0
38552,38739,1
8493,38247,0
38121,38300,1
38109,38715,0
38098,38206,1
38009,38025,1
8547,8591,1
6320,6321,1
29593,38237,0
36199,38703,0
17012,38305,0
28162,46399,0
38094,38273,1
8612,8659,1
8419,8520,1
8553,8598,1
8737,22861,1
8472,19878,0
38049,38237,1
38028,38766,0
8487,8495,1
34633,34635,1
38089,32446,0
16076,46798,0
27386,27409,1
50857,8607,0
4159,8429,1
38178,38188,1
52752,38300,0
38270,38302,1
37983,38019,1
38514,8661,0
29593,38689,1
11715,11717,1
36902,36905,1
1905,8450,0
6701,6702,1
8418,51472,0
4613,4614,1
38093,38228,1
1157,38058,0
7751,45170,0
47739,38757,0
38438,38440,1
38669,46767,0
37983,38051,1
38698,38289,0
38735,8639,0
10809,46101,0
44418,41410,0
38082,38111,1
38070,19770,0
3409,3413,1
8423,8483,1
17238,33794,1
38738,38760,1
38655,38659,1
8139,8140,1
21766,33605,1
38520,38847,1
23344,8554,0
5194,5197,1
35719,38491,1
8433,29204,0
8556,52519,0
7511,52675,1
37996,8580,0
8576,8656,1
38679,38696,1
38648,19822,0
12158,38153,0
27188,27189,1
38130,38262,1
38105,35711,0
27505,38574,1
38724,38876,1
38635,11296,0
52265,52266,1
8453,8662,1
2856,11737,1
38658,13924,0
38068,38309,1
38584,8557,0
38212,38276,1
38168,38169,1
38601,38623,1
8430,8458,1
38121,38134,1
38754,38833,1
5523,6434,1
17359,34506,1
38177,38276,1
38548,38877,0
32309,43481,0
25512,15894,0
5930,9820,1
38029,38286,1
1360,32058,1
41005,38806,0
38719,38763,1
38010,38220,1
34015,34018,1
38153,41627,0
38759,38841,1
38182,38210,0
12584,38798,0
3165,39576,0
38001,38090,1
4159,8459,1
38528,38575,1
43450,43454,1
38739,8663,0
38555,42117,0
40005,38686,0
36345,38197,0
7157,36432,0
4962,11791,1
38039,1670,0
8460,38779,0
37986,49817,0
18483,21930,1
34134,38850,0
5319,38260,0
33086,38225,0
48978,48984,1
37903,37905,1
2784,8631,0
5286,10108,1
37995,38696,0
19583,50751,1
19611,46802,0
37994,38203,1
2799,38039,0
7117,16205,0
38511,48371,0
38119,38080,0
22451,22453,1
8443,38145,0
12984,34052,0
38092,38290,1
38687,38804,0
14882,43142,0
8507,38729,0
29593,38709,1
38551,38865,1
16490,19241,0
13922,16475,1
38114,11690,0
8424,8436,1
3975,17818,0
8420,42346,0
1064,2491,1
19963,19965,1
38556,38738,0
38569,38782,1
38630,38813,1
8511,38644,0
40576,50579,1
38048,38208,0
17754,51482,1
38100,38280,1
38542,41316,0
38526,38714,1
37993,38228,1
8465,38720,0
1643,38216,0
8514,8654,1
38735,38553,0
38852,38292,0
38654,38715,1
38696,38585,0
17910,1452,0
9113,38851,0
39760,39761,1
38005,38769,0
38028,38275,1
38680,8660,0
30909,39332,1
18806,31926,1
8511,8517,1
28465,42317,1
8533,12859,0
38063,38162,0
12790,38812,0
38128,8482,0
12628,38217,0
8529,38722,0
16359,36614,1
38803,38187,0
29593,38859,1
30462,30464,1
38573,38623,1
38685,38262,0
38547,38736,1
27210,36097,0
2720,32171,0
51879,52017,1
38076,38141,1
38684,38839,1
38154,8642,0
31947,7369,0
22353,40009,0
41033,38187,0
13465,8473,0
33577,8454,0
2260,2261,1
41174,37163,0
7192,25139,0
16480,16487,1
38230,38759,0
11556,38747,0
4897,23866,1
8553,38841,0
38174,8668,0
38002,38290,1
37638,42665,1
38569,38677,1
10904,10911,1
8407,8437,1
11323,38174,0
38670,38872,1
32767,38832,0
29896,29900,1
8414,15673,0
8427,8603,0
41613,14016,0
38034,38122,1
8416,8524,1
38148,38699,0
38540,38236,0
38614,38655,1
38860,38868,1
658,3209,1
21838,33764,0
38574,38667,0
7621,7623,1
8619,8624,1
38692,38089,0
38569,8591,0
38654,38826,0
27111,32336,0
34305,38570,0
14709,49997,0
8554,8667,1
22286,22287,1
44455,44457,1
2442,2445,1
31339,38165,0
38656,38791,0
49916,38213,0
38649,18427,0
14708,33549,1
38776,38112,0
38027,38213,0
8411,8521,1
18982,8579,0
38047,38596,0
19905,38236,0
31269,32831,0
5111,5115,1
38672,12933,0
43472,38651,0
38023,2899,0
9134,22235,1
38068,38110,1
8452,8628,1
26547,16884,0
38743,13480,0
8584,21890,0
8449,38253,0
2438,6297,1
38007,8621,0
29459,38712,1
38604,39028,1
14700,14719,1
15038,50574,0
37685,37687,1
26815,38703,0
45466,45468,1
41503,51109,0
50479,19358,0
10290,10292,1
38643,38858,1
13403,13404,1
5475,34375,1
38685,8601,0
472,480,1
38032,46208,0
48806,48809,1
30338,30342,1
38716,38804,1
48259,6434,0
45384,51577,0
31956,33072,0
38034,38090,1
19547,19549,1
4883,24197,1
38116,23931,0
8621,22205,1
28271,33010,1
8485,8557,1
32417,32420,1
35494,14175,0
5404,17431,1
38082,38177,1
31709,38188,0
38536,38749,1
38823,21400,0
29209,37822,1
2153,28067,0
27383,27394,1
580,37326,0
2240,2245,1
4628,33807,1
38611,52035,0
25016,35465,1
38537,38831,1
38564,38609,1
38019,38139,1
20020,24201,1
10137,17684,1
4426,32423,0
48631,8482,0
11490,20694,1
38639,38785,1
38601,38702,1
19397,27926,1
6422,6423,1
29459,38636,1
558,38174,0
38031,23978,0
49811,38814,0
6142,17542,1
38594,38213,0
49238,49242,1
33264,5269,0
6033,38854,0
38665,17110,0
38033,38174,1
38059,38082,1
8545,8570,1
38594,38572,0
8525,8621,1
29963,8470,0
8448,8615,1
8094,49058,1
38511,38614,1
38582,8514,0
34691,36310,1
38230,32066,0
8600,8625,1
37990,38171,1
11267,38260,0
8418,16452,0
15339,38279,0
38004,38010,1
455,38743,0
35059,1554,0
38083,8639,0
16142,8614,0
8427,38782,0
13826,26410,0
38754,38783,1
38664,38765,1
8492,8549,1
18464,17083,0
25862,14736,0
38087,38203,1
34129,34133,1
29847,5316,0
45382,45383,1
48533,4938,0
29596,38530,1
8412,38797,0
8927,27856,1
1512,1389,0
8434,8430,0
5565,6015,0
38596,38647,1
51535,51539,1
23959,31210,0
38779,6133,0
38238,38244,1
6290,37504,1
47088,47090,1
22909,26604,0
38086,38212,1
38068,38160,0
38617,38639,1
9722,19240,1
38134,43816,0
5937,41678,1
37987,38013,1
38058,38262,1
38822,8450,0
40367,44286,1
38033,38082,1
11594,27576,1
38289,38546,0
22829,38264,1
29847,31375,0
14715,14736,1
10689,10696,1
48618,38843,0
38247,38265,1
8571,8643,1
38543,38853,0
8490,8633,1
38256,35918,0
23186,8570,0
49829,49833,1
25911,38156,0
38519,38530,1
16531,38775,0
1425,8544,0
3836,38607,1
2438,35498,0
36621,37298,1
38755,38805,0
1716,38536,0
17199,38790,0
2128,23139,1
38799,38876,1
14917,38636,0
535,39588,1
660,18045,1
19090,8526,0
38752,39028,1
38669,38806,1
660,5629,1
38190,8538,0
6121,13452,1
8501,8530,1
8548,8633,1
31788,38806,1
30989,18050,0
25905,25925,1
9937,1198,0
38702,38783,1
27085,27092,1
38024,38102,1
8247,38700,1
34272,38781,0
38595,46724,0
38137,38141,1
39575,40464,0
38719,38823,1
38234,13918,0
38643,38776,0
1138,4669,1
8578,49173,0
17372,36863,0
45445,46176,0
38027,38097,1
38044,38093,1
8473,38091,0
1418,38051,0
31790,31794,1
38616,38692,0
38686,33743,0
34325,40526,1
16874,31468,0
36990,36991,1
3482,22349,0
41500,41502,1
4529,50764,0
38083,38848,0
8243,38726,0
14436,20171,1
578,2443,1
38647,38660,1
881,38245,0
8548,38078,0
38684,38690,1
758,8258,1
38533,8663,0
8501,42390,0
38694,38877,1
43883,21808,0
33407,41875,1
8537,24560,0
25915,32446,0
28882,28888,1
38736,38301,0
37983,38284,1
38019,38098,1
38732,29985,0
38618,38634,1
19611,8629,0
566,38752,0
8452,8501,1
38020,38217,0
12276,38133,0
1885,1886,1
34796,34799,1
1160,48399,1
38057,38151,1
38635,50814,0
38554,38877,1
8441,8467,1
38552,38737,1
21299,38054,0
10809,38235,0
16482,25936,0
8413,8624,0
8437,8632,1
8415,8420,1
2902,46077,1
8421,8546,1
38532,38690,1
38124,38219,1
38525,38551,1
7511,4439,0
3099,26907,0
15472,15473,1
4159,52694,0
10054,10056,1
4059,38607,0
38822,38591,0
49949,49950,1
38785,38839,1
2178,38806,0
1592,38557,0
23223,23226,1
38600,8003,0
16720,16724,1
8565,8571,1
38018,38236,1
8430,38858,0
2678,49592,1
38606,38228,0
40722,40723,1
25871,25923,1
11579,11581,1
38639,32273,0
15649,38875,0
46843,25266,0
4285,4289,1
2005,17256,1
3272,38143,0
1425,1428,1
38013,38107,1
38737,38833,0
14402,38668,0
38649,38860,1
38167,38620,0
44581,31110,0
38578,38819,1
8493,38737,0
18546,38614,0
8407,8426,1
49238,35386,0
38537,11297,0
38571,38785,1
16579,28341,1
38523,38784,1
38785,38801,1
38654,7584,0
10614,38301,0
38180,38218,1
28920,21575,0
38047,38234,1
8447,6281,0
38550,38573,1
51121,38301,0
38061,38291,1
8622,8641,1
14970,14972,1
38599,38680,1
23013,38283,0
26360,8615,0
8430,8622,1
2897,20986,1
3644,25018,0
31554,52675,0
38557,38670,0
38061,8533,0
1688,8460,1
38700,38276,0
34484,35529,1
51407,51409,1
29596,4286,0
38606,38126,0
14185,14186,1
17252,29879,0
13801,38783,0
38643,8641,0
35972,15507,0
38200,38238,1
38113,38831,0
38051,38147,1
38819,38840,1
29963,38816,1
21879,38269,1
17275,38652,0
38297,38300,1
38538,31762,0
38538,38838,1
18806,31925,1
38771,38775,1
5925,38252,0
8539,8584,1
24931,8614,0
41177,36547,0
38525,17110,0
38685,38716,1
18521,38793,0
40302,38205,0
8637,8639,1
38606,38213,0
42989,42990,1
38596,38857,1
28396,48808,1
38115,38180,1
38091,38244,1
8467,15473,0
8411,8663,1
38114,38167,0
16071,25911,1
45045,45046,1
38034,38042,1
786,24873,1
8472,8549,1
37995,8513,0
8498,38286,0
38009,8535,0
38708,38827,1
14613,14615,1
8469,8617,1
38513,38414,0
24140,38217,0
38567,38242,0
38748,29168,0
8518,8556,1
10693,38836,0
26694,18576,0
40722,46802,1
19691,13921,0
9315,13410,1
8429,10867,0
38641,38743,1
32932,32934,1
37993,16114,0
29837,41519,1
6137,24466,1
38735,38814,1
36412,31260,0
1275,19981,0
38621,48592,0
644,38274,0
43644,46584,1
28299,28305,1
38785,38833,1
3851,3854,1
38076,27576,0
38648,35689,0
42302,38785,0
38751,38805,1
17619,33948,0
38707,38814,1
38063,38199,1
8445,38779,0
38065,38254,1
38131,38240,1
34131,37331,1
38547,38587,1
38688,8557,0
8493,8655,0
34781,41684,1
38064,8501,0
26531,26533,1
38521,26462,0
40302,40303,1
38632,38704,1
38158,38271,1
35344,44778,0
38543,38618,1
38755,8487,0
38260,38298,1
38583,38796,1
2153,28700,0
38638,38870,1
38688,38744,1
1928,46399,0
8962,20603,1
38084,38123,1
38650,29072,0
38529,38550,1
41499,41506,1
8499,9829,0
26789,38849,0
38579,38611,1
40667,40668,1
38058,38782,0
4159,14406,0
38757,38799,1
42873,38177,0
37336,8567,0
46578,46582,1
14624,14625,1
38554,38835,1
41448,38868,0
26523,25161,0
44581,16205,0
1565,24433,0
37987,38145,1
29437,41844,1
38161,8620,0
31609,38864,0
8544,8568,1
33913,33914,1
6060,6061,1
8480,8670,0
31410,21730,0
15959,38539,0
13035,8658,0
8479,16044,0
38531,38588,1
38758,38780,1
1688,8629,0
8440,8525,1
1122,38079,0
38072,34802,0
8513,8601,1
4901,38835,0
38105,38146,1
38017,38034,1
38622,38810,0
10953,41328,1
11765,38709,0
38038,38712,0
1289,17714,0
16692,8629,0
41033,39026,0
515,29434,0
38534,20385,0
1096,8501,1
30418,34622,1
42337,42339,1
3707,42769,1
13452,42125,1
38611,8550,0
8399,45988,1
38615,38750,1
8588,38093,0
21831,49190,1
38513,38518,1
8247,38086,0
22204,48391,1
4929,4935,1
38022,38049,1
34060,11713,0
17251,17255,1
38584,4669,0
25912,25922,1
41805,38855,0
34783,38287,0
5286,27689,0
14970,30530,0
17054,38132,0
30748,38731,0
21191,38676,0
22741,38239,0
16673,16677,1
33234,43743,1
37439,8560,0
38091,38781,0
50125,50126,1
50479,50487,1
38048,37128,0
1112,8640,0
38763,13922,0
8549,8624,1
38552,38112,0
47056,25361,0
11323,16078,0
28627,37997,0
8246,38740,1
38810,38845,1
4486,34211,0
8408,8462,1
38599,40982,0
37997,38062,1
38592,38849,1
41669,41670,1
38040,38166,1
16564,44819,1
10544,38709,0
2264,24497,1
31187,38538,0
50263,50264,1
37197,42029,0
38227,27426,0
8501,6689,0
1575,1576,1
38073,18601,0
8529,8545,1
28528,29850,1
29175,8603,0
8525,31628,0
38082,38219,1
14405,14407,1
38516,38798,1
38706,38851,1
38079,8651,0
37944,8504,0
4159,8607,1
4376,14692,1
50420,50423,1
38515,38203,0
38541,40124,0
38519,38707,1
38083,38283,1
28786,50602,0
600,27209,0
38512,38644,1
38553,17103,0
18691,18692,1
38041,38266,1
42581,17116,0
33671,33674,1
38126,38347,0
25872,25916,1
38637,50776,0
8582,8644,1
18691,23720,0
49307,52267,1
40809,40818,1
38764,34774,0
39204,6214,0
31554,31555,1
21097,38138,0
27452,38222,1
573,1560,1
36595,36596,1
38009,38112,1
1005,30361,1
27383,27401,1
38591,38248,0
35911,35914,1
17666,17673,1
38522,8663,0
45568,37185,0
38749,35533,0
5930,6519,1
8473,42126,0
38583,6297,0
38119,38133,1
45878,13699,0
37342,37348,1
38540,46664,0
41843,41847,1
3884,38713,0
11337,38721,1
17618,38550,0
8548,8641,0
5616,27496,1
24219,35701,1
38715,38805,1
28678,39263,1
8503,8550,1
38596,38602,1
1147,42349,0
2374,4767,1
8573,8626,1
12641,34435,1
14058,27801,0
16467,16475,1
38005,8479,0
38070,38292,1
8516,8604,1
12284,38296,0
38181,38255,0
38044,38109,0
38820,45732,0
37983,38102,1
43107,43108,1
38182,38252,1
38112,38739,0
38033,38212,1
38524,38839,1
38189,38258,1
38689,38054,0
38019,38164,1
38517,16502,0
38862,38879,0
7157,38078,0
986,45352,0
29459,38860,0
38806,38879,1
25014,40371,0
38737,38744,1
678,11660,1
38002,38232,1
8407,52055,0
1855,49831,0
13347,38770,0
38516,38707,1
52639,52640,1
38220,38230,1
38037,38251,1
24230,38864,0
22120,22121,1
50953,50954,1
17464,40682,0
30908,39331,1
38789,8650,0
1681,44956,1
38259,38302,1
1047,38168,0
1713,17067,1
36589,36591,1
1653,28932,1
47662,49990,1
2816,4621,1
9442,9443,1
38520,38630,0
38829,39028,0
14690,33542,1
2252,38794,0
13924,21808,1
38103,38126,1
11698,11701,1
42860,38777,0
6734,44178,0
10680,39026,0
38709,38839,1
38119,30610,0
13465,44767,1
8578,27489,0
38226,38250,1
38106,38272,0
38136,38291,1
9314,25245,0
8430,49238,0
38211,38202,0
5858,5860,1
38067,38609,0
19075,38206,0
15566,38129,0
38509,8634,0
38043,38273,1
38663,38753,1
38701,38735,1
38585,3807,0
29596,38567,1
38023,38283,1
38038,38150,1
33087,33090,1
38652,38662,1
28280,28281,1
8494,14219,0
8502,31378,0
2174,8501,1
38196,38217,1
38524,38625,1
38099,8602,0
26375,26376,1
10879,8512,0
38855,38795,0
33032,45431,1
14687,14715,1
8529,37317,0
38033,38095,1
3805,3807,1
38059,38147,1
38590,38857,0
8427,38752,0
10327,8638,0
37238,37240,1
19611,38758,0
1643,38167,0
8478,23990,0
6142,38701,0
38121,10119,0
38548,38020,0
38643,38801,1
43970,45202,1
38822,14477,0
38807,38878,1
8421,8664,1
16402,38705,0
10693,38290,1
857,44927,0
38654,38697,1
38551,47157,0
38516,38606,1
14792,42017,1
38837,8640,0
8530,38748,0
4437,38282,0
1812,12417,1
5599,5600,1
1680,16253,0
38244,33573,0
38746,38187,0
8413,8570,1
39068,39071,1
34085,19946,0
38573,38857,1
6048,18826,1
38724,8538,0
38158,38842,0
52752,14296,0
38550,38833,1
39575,39576,1
21916,21925,1
38054,38174,0
580,38131,0
17678,16348,0
8446,8567,1
38639,45610,0
38438,16054,0
38018,38198,1
7174,7176,1
8445,8654,1
38214,35205,0
38079,38092,1
40411,17101,0
2379,38754,0
38571,13699,0
38628,14362,0
48192,48193,1
38543,38875,1
30397,38793,0
37990,23240,0
38663,38827,1
8538,8547,1
2491,26260,0
14701,14734,1
8413,51229,0
16747,8566,0
29896,38326,0
30926,52804,0
17058,52442,0
8473,8614,1
38721,38809,1
38007,38235,0
38058,38614,0
883,46022,0
38510,38829,1
1524,4430,1
38611,43639,0
38090,37250,0
28496,28498,1
16513,38746,0
38277,38283,1
31947,33347,1
29963,38614,1
38620,39031,1
38550,38784,1
2119,45055,0
18835,18836,1
6703,38884,1
34007,34016,1
38043,46208,0
8466,8552,1
49272,49273,1
38740,8564,0
1643,38248,1
38031,8962,0
3449,21501,1
19770,486,0
37180,37183,1
38578,38624,0
38148,38203,1
38775,38784,0
38604,38748,0
38667,38778,1
11682,11684,1
38043,38231,1
38056,38180,1
17624,38213,0
38528,38623,1
8411,38225,0
38053,38108,1
38579,38638,1
38712,5023,0
38061,8647,0
38521,38826,1
3970,13065,1
38573,38169,0
38727,38269,0
8562,28429,0
3358,7127,1
4081,28590,0
38570,31611,0
37988,8531,0
38752,38732,0
17275,46736,1
38742,38795,1
38534,38249,0
8535,8596,1
28786,26234,0
47088,38238,0
1770,12405,1
8557,8669,1
1133,49313,0
38758,38235,0
37997,38822,0
8451,51902,0
38190,38282,1
8448,8477,1
8417,32393,0
14701,43273,0
7609,32457,0
11753,11759,1
36990,38209,0
8526,30468,0
38779,38872,1
6871,8660,0
1568,45618,0
31100,41408,1
8570,6672,0
8577,12074,0
51007,51008,1
38104,36382,0
38057,8529,0
36833,37859,0
38133,38152,1
19995,49798,0
35951,8545,0
18518,40720,1
1653,52035,1
38535,38764,1
38088,28067,0
38172,8545,0
10327,10693,1
38621,38703,1
30413,30417,1
37320,37321,1
31108,31111,1
16043,38797,0
8931,13120,0
8424,8437,1
1839,19046,0
8546,8583,1
38540,38821,1
37322,24560,0
23328,8655,0
5732,38846,0
38178,38186,1
50601,50602,1
38576,35534,0
21632,32352,1
7374,50493,1
8532,49812,0
8597,38812,0
38081,49673,0
38246,38268,1
38105,37287,0
38009,38804,0
38037,13908,0
38147,38281,1
38663,49817,0
33416,38795,0
38563,38669,1
37988,8642,0
38138,38218,1
30002,30004,1
8539,8656,1
41503,41507,1
29596,38865,0
29289,8656,0
38572,38704,1
600,8576,0
8568,38688,0
38592,27387,0
854,1919,1
22039,22041,1
8541,22222,0
3777,10889,1
32228,38770,0
38114,38147,0
38682,38251,0
1919,42172,0
38549,38713,0
3099,33111,1
38621,38721,0
37984,38232,1
38697,38756,1
35367,35370,1
8497,52458,0
14334,14336,1
17079,17097,1
1414,19422,1
11691,24741,0
38029,38219,1
4038,4040,1
9937,51434,1
38108,47245,0
38701,28590,0
21808,21812,1
39998,40026,1
24327,24328,1
16502,38217,0
38124,38144,1
38760,39028,0
38169,38271,1
38101,8671,0
3430,32707,0
28912,33732,1
8531,8635,1
32767,32803,1
38179,38202,1
27402,27408,1
18554,38705,0
38160,38296,0
38698,38798,1
38567,10270,0
38692,43896,0
8624,38864,0
38624,38646,1
38797,39028,1
17689,17696,1
38535,38674,1
21299,31232,1
720,30300,1
38655,38849,1
38512,38740,0
38172,8621,0
37987,38080,1
38151,21471,0
3831,41603,0
37992,38266,0
38613,38854,1
3975,8448,1
38609,38616,1
38031,38296,1
38655,8532,0
38065,38850,0
38600,38715,1
38765,38847,1
29459,38634,1
38026,38084,1
38238,38239,1
38570,23933,0
29593,22216,0
28733,28553,0
37320,25936,0
38777,38800,1
25904,25938,1
38716,8592,0
10327,38026,1
38089,38180,0
38526,38768,0
42595,38750,0
38677,38753,0
18048,32657,0
38630,35957,0
38637,38757,1
16370,50138,0
455,4439,0
38053,8668,0
50627,38162,0
38656,38784,1
31788,38723,1
5708,38057,0
38029,16202,0
38085,38150,0
8441,8511,1
33013,9505,0
21879,38689,0
1766,18130,1
4530,4531,1
38206,11512,0
4330,8927,1
22006,38228,0
8596,50786,0
38141,38219,1
38190,50113,0
18728,38662,0
38067,38082,1
22625,41567,0
677,2272,1
8489,8520,0
38084,38251,1
31788,38557,1
5424,38712,0
38686,38875,0
30615,38853,0
38755,38853,1
8481,8495,1
38568,38654,1
35981,35982,1
38693,38759,1
8415,38618,0
4321,10301,1
12157,9287,0
38639,38821,1
38114,51784,0
38792,49477,0
38515,38726,1
48590,48592,1
6128,33205,1
28732,1721,0
31668,39168,1
9416,9417,1
1653,25085,1
38713,38233,0
38599,38254,0
38127,38142,1
38034,38269,1
11058,51111,0
12687,13452,1
8507,8557,1
4159,38066,0
2576,34421,0
8459,8587,1
1232,35640,0
29612,35370,0
38606,38789,1
8482,8555,1
27584,38530,0
38766,38842,1
38063,38778,0
41604,51456,0
38738,38788,0
38567,38618,1
30683,36615,1
15827,15828,1
13129,13130,1
38785,38670,0
15339,18473,0
33979,39982,0
1341,16029,1
27452,38064,1
38566,38617,1
36876,36878,1
8289,16493,0
38669,38790,1
38665,8605,0
38804,52343,0
38159,38199,1
24323,8631,0
8456,38250,0
38795,38802,1
38664,25872,0
6698,6699,1
38051,38845,0
5806,22936,1
14690,11757,0
38584,27496,0
37989,38090,1
38137,8662,0
38786,25912,0
40554,49669,1
8243,39029,1
30865,38243,0
24559,38287,0
49916,8558,0
3567,740,0
32397,38705,0
38564,38790,1
38617,38822,1
34060,34064,1
38664,47221,0
38645,38663,0
8409,8442,1
666,9916,1
38034,38179,1
38232,25960,0
38177,38209,1
12966,26492,1
38840,6644,0
38669,31369,0
38052,38168,1
38147,38167,1
6364,6366,1
14437,20171,1
8638,8666,1
38056,38255,1
48810,8608,0
38009,38159,1
8426,38257,0
51690,51692,1
38601,38875,1
38743,45810,0
38256,38296,1
25735,43313,1
8545,48047,0
573,6666,1
34193,8475,0
27737,27745,1
8539,8648,1
42873,51977,1
38134,38743,0
26159,26160,1
18809,38573,0
19350,47301,0
38018,38045,1
33262,38823,0
8856,9699,1
8455,38734,0
8561,38204,0
42339,27849,0
38609,17204,0
38540,8642,0
38576,38843,1
38047,38176,1
8488,8556,1
17197,25900,1
38164,38173,1
38641,33541,0
38674,38870,0
8419,4289,0
14539,14540,1
39722,39726,1
38198,21920,0
31947,38065,0
8471,8531,1
38025,38147,1
8462,8639,1
38021,7131,0
8519,8659,1
38078,38285,1
8449,17085,0
4159,8538,1
38779,38800,1
8499,4040,0
8526,40128,0
18105,1287,0
18342,10594,0
38585,38818,1
8437,8512,1
11691,29785,0
2491,5477,1
38655,19579,0
31419,38175,0
16071,48193,0
9208,13549,1
17664,18925,0
38105,38219,0
8459,8496,1
38597,26901,0
35055,38033,1
37986,38131,1
8458,8518,1
29465,29769,1
38005,39555,0
8808,1026,0
8693,13667,0
38578,38853,0
1653,41016,0
41114,41115,1
8511,4138,0
5708,36855,0
23296,23299,1
38778,38788,1
11294,8607,0
8204,8210,1
4993,38866,0
3023,6432,1
38525,38529,1
35911,38683,0
24559,52757,0
2252,8809,0
13088,14292,1
14701,8669,0
8412,38799,0
8915,37885,1
38202,38263,1
38171,10576,0
8432,8438,1
26846,26847,1
38063,38878,0
15676,26293,1
38134,38282,1
26458,33938,1
8516,8570,0
7199,11824,1
8522,26689,0
40771,43275,1
4410,47059,0
847,14836,1
38609,38744,1
38524,38606,1
1060,23342,1
14714,3032,0
11262,31402,1
5142,8632,0
38006,33410,0
33705,33707,1
6488,38102,0
38152,12089,0
2610,5185,1
29963,38691,1
8525,43785,0
38043,31195,0
11494,30275,1
10442,8607,0
38730,8561,0
38109,24734,0
8465,8580,1
10337,38764,0
21299,8539,0
18896,50189,0
50144,38274,0
38766,38816,0
4544,22114,1
5548,18167,1
4677,38830,0
7642,7644,1
17090,30800,0
21136,25083,1
38238,38243,1
1418,38876,0
38144,38288,1
586,8491,1
38621,38702,1
38065,38142,1
934,30124,1
38209,8514,0
38527,38805,1
38550,38691,1
9037,9039,1
32453,32457,1
8577,8610,1
8440,8553,1
38133,38231,1
5892,6379,1
8443,36394,0
40363,38671,0
20903,52442,1
29905,29907,1
38566,38271,0
6181,6192,1
38631,38833,1
25917,32963,0
38049,38280,1
38704,38776,1
38142,38176,1
38616,43264,0
4125,4126,1
38005,45575,0
38130,38233,1
45569,51791,0
39073,37630,0
8319,38785,0
7608,8602,0
29768,27084,0
38597,38828,1
40658,36114,0
29342,42202,0
16855,44450,0
8567,8575,1
4552,26794,1
38754,38806,1
2252,25614,0
18371,27413,0
38556,38134,0
38823,38305,0
38127,22991,0
38613,38653,1
8443,5378,0
35889,6822,0
38165,38272,1
36931,38598,1
1374,28592,1
41409,41410,1
24311,24313,1
41685,41688,1
10693,38156,1
38612,38807,1
8432,8516,1
18546,36359,1
3091,3092,1
881,8659,0
8485,8671,1
38577,38773,1
7148,7150,1
8429,8557,1
38602,38551,0
12210,30630,1
38123,38144,1
38056,38112,1
8113,24289,1
38138,38181,1
47738,47739,1
23055,38555,0
8187,8189,1
38807,30826,0
36275,46171,1
38028,38244,1
8485,8670,1
38147,38279,1
5224,11727,1
8535,38268,0
38639,38795,1
22887,18534,0
44685,44687,1
5576,29691,1
8076,11456,1
38093,38094,1
38582,38688,1
38592,38648,0
11118,38284,0
31788,38638,1
8493,8521,1
10907,38825,0
5583,8550,0
38660,32260,0
38049,18364,0
26838,26839,1
27210,38077,1
16477,39028,0
31902,31903,1
4159,38182,0
38600,38666,1
38678,38858,0
8538,3047,0
38690,38708,1
8518,8523,1
1059,38739,0
33360,33362,1
38239,38241,1
38532,38721,1
38037,38067,1
17924,17927,1
24738,38160,0
38601,48981,0
29384,38176,0
38631,38637,1
38226,38289,1
38559,38878,1
8963,12443,1
31830,36069,1
38658,38755,1
8243,19611,1
12182,49477,0
8974,52351,1
1138,38772,0
38052,38849,0
38236,38560,0
25900,38086,0
2738,49429,0
33223,33231,1
8512,8606,1
38775,38872,1
38611,38792,1
38131,38196,1
11586,16049,1
10327,38250,1
2192,8065,1
38706,28677,0
5708,38871,0
9728,9731,1
3035,9134,1
38555,38754,0
44619,38308,0
38786,38859,1
6610,4322,0
11090,13924,1
38720,38304,0
38637,51803,0
38171,38243,1
34711,38522,0
25846,38105,0
25453,32400,0
4044,20393,1
27386,38613,0
38061,38213,1
45590,34267,0
2652,30688,1
8246,30480,0
26789,38867,0
10590,29435,0
8505,38218,0
38644,38818,1
8424,8666,1
27188,38136,0
31339,38176,0
38556,38596,1
38717,38797,1
33375,2224,0
17084,38669,0
48979,48980,1
8407,8500,1
5090,5092,1
38211,25906,0
43467,38556,0
10693,38198,1
8246,31395,0
38767,38214,0
12339,30361,0
11510,11512,1
38615,21672,0
3481,8580,0
38028,38250,1
38095,38821,0
8449,8528,1
586,38077,0
38741,38839,1
2475,2476,1
15328,18566,0
33038,33039,1
38564,8597,0
28064,33870,1
38594,38744,1
38511,38826,1
38760,38838,1
38586,38660,1
16440,16441,1
38552,38215,0
38720,38828,1
36422,36423,1
34182,8606,0
38524,38556,1
8568,8622,1
18452,27903,0
11691,34416,1
38532,38704,0
38182,38227,1
9831,26817,0
25600,32898,0
38770,36927,0
38680,14694,0
38812,38878,1
24898,24899,1
38033,38271,1
30522,14211,0
8624,38683,0
531,49761,0
14079,14086,1
38644,38710,1
8578,8624,1
6141,38863,0
5960,14883,0
34669,34670,1
38174,38229,1
8469,38250,0
38115,38272,1
1916,6246,1
6554,6555,1
38208,38243,1
5208,5209,1
37990,38252,1
17756,38169,0
38545,38572,1
